id,kpi1,kpi2,kpi3,kpi4,kpi5,kpi6,kpi7,kpi8,kpi9,kpi10,kpi11
30808986128,0,1,0,0,0,1,0,0,0,1,52
30190922992,0,0,0,1,1,0,0,0,1,0,33
30306266538,0,0,1,0,0,1,0,1,0,0,18
31264210262,0,1,0,0,1,0,0,0,1,0,16
26386541410,0,0,1,0,1,0,0,1,0,0,25
30308946846,0,1,0,0,1,0,0,0,1,0,48
26093543312,0,0,1,0,1,0,0,0,1,0,67
32404247996,1,0,0,0,0,1,0,1,0,0,3
34306950412,1,0,0,0,0,1,0,1,0,0,27
24154800422,0,0,1,0,1,0,0,0,1,0,8
34252420364,1,0,0,0,0,1,0,0,1,0,11
34247102940,0,0,1,0,1,0,0,0,1,0,25
24153217032,0,0,0,1,0,1,0,0,0,1,3
28045403892,0,0,0,1,0,1,0,1,0,0,23
25058053554,0,0,1,0,0,1,0,1,0,0,23
32178629938,0,0,0,1,1,0,0,0,1,0,1
26724006864,0,1,0,0,0,0,1,1,0,0,10
38417440628,1,0,0,0,1,0,0,0,1,0,74
27214982690,0,1,0,0,0,1,0,1,0,0,11
30839026052,1,0,0,0,1,0,0,0,1,0,11
28052749888,0,0,0,1,0,1,0,1,0,0,36
32068783034,0,0,1,0,1,0,0,0,1,0,5
31467138658,0,0,0,1,1,0,0,1,0,0,65
26026630218,0,0,1,0,1,0,0,0,1,0,22
32072400128,1,0,0,0,0,1,0,1,0,0,27
25044194298,1,0,0,0,0,1,0,1,0,0,11
32168520606,0,0,1,0,0,0,1,0,1,0,15
28345601510,0,1,0,0,0,1,0,1,0,0,21
25050283352,0,0,0,1,0,0,1,1,0,0,26
30807842148,0,0,1,0,0,1,0,0,1,0,1
38630881858,0,0,0,1,0,1,0,1,0,0,2
32408642430,0,0,0,1,0,1,0,0,1,0,23
24807242530,0,1,0,0,0,1,0,1,0,0,18
37319292464,0,0,1,0,1,0,0,0,0,1,1
35716503146,1,0,0,0,1,0,0,0,1,0,22
24144219942,0,1,0,0,1,0,0,1,0,0,83
28045409646,0,0,0,1,1,0,0,0,0,1,1
31476521574,0,1,0,0,1,0,0,1,0,0,33
26095805936,0,1,0,0,1,0,0,1,0,0,7
30829803420,1,0,0,0,1,0,0,1,0,0,34
26166513666,0,1,0,0,0,1,0,1,0,0,17
26167732608,0,1,0,0,1,0,0,1,0,0,19
32407292516,1,0,0,0,1,0,0,0,1,0,10
38404218642,0,1,0,0,0,1,0,0,1,0,5
32167402130,0,0,0,1,1,0,0,1,0,0,6
38394768222,0,0,0,1,1,0,0,0,0,1,1
33204331378,0,1,0,0,1,0,0,0,0,1,6
30839037034,0,0,0,1,1,0,0,0,1,0,4
25534662646,0,0,1,0,0,1,0,1,0,0,12
28047160020,1,0,0,0,0,0,1,0,0,1,26
26185344520,1,0,0,0,0,1,0,0,1,0,30
25524746338,0,1,0,0,0,1,0,1,0,0,7
32404449728,0,0,0,1,1,0,0,0,0,1,1
30806181716,1,0,0,0,0,1,0,0,1,0,30
38215676084,0,0,0,1,0,1,0,0,0,1,14
32413483296,1,0,0,0,0,0,1,1,0,0,4
30811603296,1,0,0,0,0,1,0,1,0,0,28
26186263966,0,1,0,0,0,0,1,1,0,0,27
37313607044,0,0,0,1,0,1,0,0,1,0,4
35708977198,0,1,0,0,0,1,0,0,1,0,6
30836204430,0,0,0,1,1,0,0,0,0,1,2
28692182338,1,0,0,0,1,0,0,0,0,1,23
32408464576,0,0,0,1,1,0,0,0,0,1,1
26173217102,0,0,1,0,0,1,0,1,0,0,14
28688038114,1,0,0,0,1,0,0,0,1,0,10
24344857174,1,0,0,0,0,1,0,1,0,0,38
34250821880,0,1,0,0,0,1,0,0,0,1,9
36575506628,0,0,0,1,0,1,0,0,1,0,40
24145858330,0,0,1,0,0,1,0,1,0,0,24
24144851908,0,0,1,0,1,0,0,1,0,0,4
36304459930,0,0,1,0,1,0,0,1,0,0,21
36318290086,1,0,0,0,0,0,1,0,1,0,17
24146442162,0,0,0,1,1,0,0,0,0,1,18
33204328736,0,0,1,0,0,1,0,0,0,1,1
32824060064,0,0,1,0,0,1,0,1,0,0,266
24155094494,1,0,0,0,0,1,0,1,0,0,29
26034460404,0,0,0,1,1,0,0,0,0,1,2
35714263264,0,1,0,0,0,0,1,0,1,0,7
28047201958,0,0,1,0,1,0,0,1,0,0,6
31469382370,0,1,0,0,1,0,0,1,0,0,144
32168338748,0,0,1,0,0,1,0,1,0,0,15
37313602062,0,0,0,1,0,1,0,0,1,0,42
36564624758,0,0,0,1,1,0,0,0,0,1,2
26093358986,1,0,0,0,1,0,0,1,0,0,35
37308760344,0,1,0,0,0,1,0,0,1,0,47
28050363402,0,0,1,0,1,0,0,0,1,0,9
38217483026,0,1,0,0,0,1,0,1,0,0,28
26093608848,1,0,0,0,0,1,0,0,0,1,1
38205393752,0,0,0,1,1,0,0,1,0,0,49
28288331778,0,0,0,1,1,0,0,0,1,0,21
38373952888,0,0,1,0,0,1,0,0,1,0,77
38217480700,1,0,0,0,1,0,0,0,0,1,18
31464972282,0,0,1,0,1,0,0,0,1,0,17
28052160990,1,0,0,0,1,0,0,0,0,1,11
31468480922,0,0,1,0,1,0,0,0,1,0,9
36319776554,0,0,0,1,1,0,0,0,0,1,3
32824075854,0,1,0,0,1,0,0,0,1,0,15
24349828660,0,1,0,0,1,0,0,0,0,1,4
30828407478,1,0,0,0,1,0,0,0,1,0,11
31267611444,0,1,0,0,1,0,0,0,1,0,41
30318877644,1,0,0,0,0,1,0,0,1,0,29
38368590890,0,0,0,1,0,1,0,0,0,1,5
34247102078,0,0,0,1,1,0,0,1,0,0,44
37305082260,1,0,0,0,1,0,0,1,0,0,12
36314371154,1,0,0,0,1,0,0,1,0,0,8
28051206666,0,1,0,0,0,1,0,0,1,0,93
31469478560,0,0,0,1,0,1,0,0,0,1,2
32167821472,0,0,1,0,0,0,1,0,0,1,90
36564163934,1,0,0,0,0,1,0,1,0,0,16
28050401866,1,0,0,0,1,0,0,0,0,1,1
30825810546,0,0,1,0,0,1,0,1,0,0,38
28046003644,1,0,0,1,1,0,0,0,0,1,19
25244498746,0,1,0,0,1,0,0,0,1,0,49
34147153354,1,0,0,0,1,0,0,0,0,1,3
27210414364,0,0,1,0,1,0,0,1,0,0,12
36310717626,0,1,0,0,0,0,1,1,0,0,93
31612822022,1,0,0,0,1,0,0,0,1,0,5
28690956438,1,0,0,0,0,0,1,1,0,0,6
38415264140,1,0,0,0,1,0,0,1,0,0,72
25247955000,0,0,0,1,1,0,0,0,0,1,1
28047882514,1,0,0,0,0,1,0,0,0,1,16
26193567144,0,1,0,0,0,1,0,1,0,0,21
37315308988,0,0,1,0,1,0,0,1,0,0,21
34252428360,1,0,0,0,1,0,0,1,0,0,57
30838201468,1,0,0,0,0,1,0,0,1,0,5
28049005748,0,0,0,1,1,0,0,0,1,0,20
30834670522,1,0,0,0,0,1,0,0,1,0,15
25055322122,0,0,0,1,0,1,0,0,1,0,10
32415347348,1,0,0,0,1,0,0,1,0,0,53
30807078342,0,0,1,0,0,0,1,1,0,0,64
25044614790,0,0,1,0,1,0,0,1,0,0,66
24345155868,1,0,0,0,1,0,0,0,1,0,42
32407293958,0,0,1,0,1,0,0,1,0,0,16
38367469028,1,0,0,1,1,0,0,0,1,0,46
32828608614,0,0,0,1,1,0,0,0,1,0,14
35706722746,0,0,0,1,1,0,0,1,0,0,16
28046203272,0,0,0,1,0,1,0,1,0,0,28
31471204838,0,1,0,0,1,0,0,1,0,0,10
28346346636,0,0,0,1,0,1,0,0,0,1,2
27214986754,0,0,1,0,1,0,0,1,0,0,106
34159082084,0,0,0,1,1,0,0,0,1,0,14
32415563006,0,1,0,0,0,1,0,0,1,0,46
36304446088,0,1,0,0,0,0,1,0,0,1,18
30837033830,1,0,0,0,0,0,1,0,0,1,11
25058918762,1,0,0,0,0,1,0,0,0,1,2
26738046100,1,0,0,0,0,1,0,0,1,0,45
30828602000,0,0,0,1,1,0,0,0,0,1,5
27215028290,0,0,0,1,1,0,0,0,1,0,9
36305947778,1,0,0,0,0,1,0,0,1,0,62
28104022974,0,0,1,0,1,0,0,0,1,0,79
30198585312,0,1,0,0,1,0,0,1,0,0,24
38372792388,0,0,0,1,1,0,0,0,1,0,50
30198947640,0,0,0,1,1,0,0,0,1,0,45
31609343696,1,0,0,0,0,1,0,1,0,0,11
37307732656,0,0,1,0,1,0,0,1,0,0,37
26388677960,0,0,0,1,1,0,0,0,1,0,3
32175564194,0,1,0,0,0,1,0,1,0,0,43
25246118062,1,0,0,0,0,1,0,0,1,0,40
26398620578,0,1,0,0,1,0,0,0,1,0,27
37313191970,0,0,1,0,0,0,1,1,0,0,32
25257883904,0,0,0,1,0,1,0,0,1,0,13
32404112288,0,0,1,0,0,1,0,0,1,0,23
24148829616,1,0,0,0,1,0,0,0,1,0,8
26388310026,0,1,0,0,0,1,0,1,0,0,21
32405057898,0,0,0,1,0,1,0,1,0,0,72
25249664710,0,0,0,1,0,1,0,0,1,0,25
27210409846,1,0,0,0,0,1,0,1,0,0,2
38373912538,1,0,0,0,1,0,0,0,1,0,35
28465055634,0,1,0,0,1,0,0,1,0,0,10
27214993494,1,0,0,0,1,0,0,1,0,0,17
28692210632,0,1,0,0,0,1,0,1,0,0,15
25052818646,0,0,0,1,0,0,1,0,1,0,15
38392627804,0,1,0,0,0,1,0,0,1,0,35
34146984098,0,1,0,0,0,0,1,1,0,0,128
31476423716,0,0,0,1,0,1,0,0,0,1,39
38627948840,0,1,0,0,0,0,1,0,1,0,10
30816367946,1,0,0,0,1,0,0,0,1,0,20
32404986898,0,0,0,1,0,1,0,0,1,0,41
31464562134,0,0,0,1,0,1,0,1,0,0,32
25047892928,0,0,0,1,0,1,0,0,0,1,1
37308871884,0,1,0,0,0,1,0,1,0,0,76
38367468218,0,0,1,0,1,0,0,0,0,1,55
32404358678,1,0,0,0,0,1,0,1,0,0,50
38204624624,0,0,0,1,0,1,0,1,0,0,31
25532416520,1,0,0,0,0,1,0,0,1,0,10
32166699844,0,0,0,1,0,1,0,0,1,0,29
26186660708,1,0,0,0,0,1,0,0,1,0,34
36576166448,0,0,1,0,0,1,0,0,1,0,28
24807249326,0,1,0,0,0,1,0,1,0,0,62
25524678518,0,0,1,0,1,0,0,1,0,0,24
24156151644,1,0,0,0,1,0,0,1,0,0,24
25044582456,1,0,0,0,0,1,0,0,1,0,46
26192908710,0,0,0,1,1,0,0,0,1,0,22
30826070420,0,1,0,0,1,0,0,1,0,0,21
36305834782,0,0,1,0,0,1,0,1,0,0,63
30612475050,0,1,0,0,0,1,0,1,0,0,9
36574693010,0,1,0,0,1,0,0,0,1,0,13
30811995138,0,0,1,0,0,1,0,1,0,0,33
38372600190,1,0,0,0,0,1,0,1,0,0,18
31469461944,1,0,0,0,0,1,0,1,0,0,1
28286488888,0,0,0,1,0,0,1,0,1,0,62
32404448998,1,0,0,0,1,0,0,0,1,0,58
32415974058,0,0,0,1,1,0,0,1,0,0,22
37314844906,0,0,1,0,0,1,0,0,1,0,21
32406118360,0,0,1,0,0,1,0,0,1,0,47
32406884108,0,0,0,1,1,0,0,0,0,1,1
38373764466,1,0,0,0,0,1,0,1,0,0,24
38417208384,0,0,0,1,1,0,0,0,1,0,5
26093552106,1,0,0,0,1,0,0,0,1,0,3
28049984168,0,0,0,1,1,0,0,1,0,0,39
25533852112,1,0,0,0,1,0,0,0,0,1,4
30191600566,1,0,0,0,1,0,0,0,1,0,7
26391207110,1,0,0,0,0,1,0,1,0,0,57
26164665070,0,0,0,1,0,0,1,1,0,0,33
26025369850,0,0,0,1,1,0,0,1,0,0,12
24344974514,1,0,0,0,0,1,0,1,0,0,11
30807849330,0,0,0,1,1,0,0,0,0,1,3
32407260272,1,0,0,0,0,1,0,0,1,0,26
28046700848,0,1,0,0,1,0,0,0,1,0,54
32824699338,0,0,1,0,0,1,0,0,0,1,8
28693310232,0,0,0,1,0,1,0,0,1,0,10
26193565310,1,0,0,0,0,1,0,1,0,0,16
31607605972,0,1,0,0,1,0,0,1,0,0,7
32164284516,0,0,0,1,0,1,0,0,1,0,26
31476447884,0,1,0,0,0,1,0,1,0,0,54
26084562446,0,0,0,1,0,1,0,0,1,0,9
30830607812,0,0,0,1,1,0,0,0,0,1,1
30198972084,0,1,0,0,1,0,0,0,1,0,3
31469400078,0,0,0,1,1,0,0,0,0,1,1
37311128002,0,0,0,1,1,0,0,1,0,0,13
31477620062,0,0,0,1,1,0,0,0,1,0,57
25044268366,1,0,0,0,1,0,0,1,0,0,29
38404583640,0,0,1,0,0,1,0,0,1,0,27
36575562934,1,0,0,0,0,1,0,1,0,0,8
28044270896,0,0,0,1,1,0,0,1,0,0,18
32311441482,1,0,0,0,0,1,0,0,1,0,15
36304766970,0,0,0,1,1,0,0,0,0,1,1
32076970084,0,0,0,1,0,1,0,0,0,1,35
28472508256,0,0,0,1,0,1,0,0,0,1,1
30304984874,0,1,0,0,0,0,1,0,1,0,47
31606405934,0,1,0,0,1,0,0,1,0,0,16
38369408782,1,0,0,0,1,0,0,0,1,0,42
24156241084,1,0,0,0,0,1,0,0,1,0,22
28348786390,0,0,0,1,1,0,0,0,0,1,2
28346347210,1,0,0,0,1,0,0,0,1,0,5
32168761938,1,0,0,0,1,0,0,1,0,0,82
38367636120,0,0,0,1,1,0,0,0,1,0,20
25246469304,0,0,1,0,0,1,0,1,0,0,7
37305093728,0,1,0,0,0,1,0,0,1,0,35
35708203604,1,0,0,0,0,1,0,1,0,0,34
36575582304,0,0,0,1,1,0,0,0,0,1,3
37308106092,0,1,0,0,0,1,0,1,0,0,21
30198915038,1,0,0,0,0,0,1,1,0,0,11
31270852450,0,0,0,1,0,1,0,0,1,0,47
38373916462,0,0,0,1,1,0,0,1,0,0,22
28352610816,1,0,0,0,0,1,0,0,0,1,30
30314410152,0,0,1,0,0,0,1,1,0,0,35
24147874784,0,0,1,0,0,1,0,0,1,0,29
32404587580,1,0,0,0,1,0,0,0,1,0,12
38419219824,1,0,0,0,1,0,0,0,0,1,15
36305838304,1,0,0,0,1,0,0,0,0,1,1
28345195018,0,0,1,0,0,0,1,0,0,1,1
26093540942,0,1,0,0,0,1,0,1,0,0,1
26096332476,0,1,0,0,1,0,0,0,1,0,6
24348804876,0,1,0,0,0,1,0,0,1,0,31
30187322252,1,0,0,0,1,0,0,0,1,0,2
25045759026,0,1,0,0,1,0,0,1,0,0,48
24152409448,0,0,0,1,0,1,0,1,0,0,17
36304873258,0,0,0,1,1,0,0,0,0,1,1
32824046732,0,0,1,0,0,1,0,0,1,0,136
24348803636,0,0,1,0,0,1,0,0,1,0,69
32066262366,0,1,0,0,0,1,0,1,0,0,1
24146862088,0,0,1,0,0,1,0,0,1,0,37
33206832556,0,0,1,0,0,1,0,0,0,1,1
25044341236,0,0,1,0,0,1,0,1,0,0,21
30828407968,0,0,1,0,0,1,0,0,1,0,5
30833214426,0,1,0,0,1,0,0,0,1,0,12
36571515000,0,1,0,0,0,0,1,1,0,0,5
33206921436,1,0,0,0,1,0,0,0,0,1,1
24353068316,0,0,1,0,1,0,0,1,0,0,7
25044191618,0,0,1,0,1,0,0,0,1,0,11
32073232658,0,1,0,0,0,1,0,0,0,1,14
30825200524,0,0,0,1,1,0,0,0,0,1,1
30829495672,0,0,0,1,0,1,0,1,0,0,5
36572360034,0,0,1,0,0,0,1,1,0,0,32
32406604232,0,0,0,1,0,1,0,0,0,1,1
26170789812,0,1,0,0,0,0,1,0,1,0,8
36566830666,0,1,0,0,0,0,1,1,0,0,6
31477633444,1,0,0,0,0,1,0,0,1,0,28
36305508626,1,0,0,0,0,1,0,1,0,0,42
32066538368,0,0,0,1,1,0,0,1,0,0,2
31464973332,1,0,0,0,1,0,0,0,0,1,4
30831784936,0,0,0,1,0,1,0,0,1,0,2
38405092166,0,0,1,0,0,1,0,1,0,0,41
24151038910,1,0,0,0,1,0,0,0,0,1,2
37313231812,0,0,0,1,0,0,1,0,0,1,1
25055322674,0,1,0,0,1,0,0,0,1,0,24
30304999530,1,0,0,0,0,1,0,0,0,1,41
30189842644,0,0,0,1,0,1,0,0,1,0,41
28698154502,0,0,1,0,0,0,1,0,1,0,20
31606404444,0,0,1,0,0,1,0,1,0,0,5
30198940566,0,0,0,1,1,0,0,0,1,0,21
25534662262,0,0,0,1,1,0,0,1,0,0,71
33213039296,0,1,0,0,1,0,0,0,1,0,19
33219126566,0,1,0,0,0,0,1,1,0,0,30
24156628266,0,0,0,1,0,1,0,0,0,1,3
31474388464,1,0,0,0,0,1,0,1,0,0,71
38405914892,0,0,0,1,0,1,0,0,1,0,4
25258601644,0,1,0,0,1,0,0,1,0,0,10
26091464884,0,0,1,0,0,1,0,0,1,0,136
36305789766,0,0,1,0,0,1,0,1,0,0,22
26193576822,0,1,0,0,1,0,0,1,0,0,50
30612806224,0,0,0,1,0,1,0,1,0,0,3
28349998990,0,0,0,1,1,0,0,0,1,0,1
26186813122,0,1,0,0,0,1,0,0,1,0,90
31475084084,1,0,0,0,0,1,0,0,0,1,1
26167821608,0,0,1,0,0,1,0,1,0,0,28
31464978862,0,0,1,0,0,1,0,1,0,0,77
36578501336,0,0,0,1,0,1,0,0,0,1,1
25046820266,0,0,0,1,0,1,0,1,0,0,75
30836120164,1,0,0,0,0,0,1,1,0,0,7
36305833138,0,0,1,0,0,0,1,1,0,0,35
31468129608,1,0,0,0,1,0,0,0,1,0,12
31607441202,0,0,1,0,0,1,0,0,1,0,4
26172548296,1,0,0,0,0,1,0,0,1,0,40
30832869822,0,0,0,1,0,1,0,0,0,1,1
30197079124,0,1,0,0,1,0,0,1,0,0,57
32409634320,0,0,1,0,0,1,0,0,1,0,116
31477621870,0,0,0,1,0,1,0,0,1,0,19
34252423848,1,0,0,0,0,1,0,0,1,0,96
26385384072,1,0,0,0,0,1,0,0,1,0,55
26732966520,1,0,0,0,0,0,1,0,0,1,29
36305514730,0,0,1,0,1,0,0,0,1,0,12
28044001176,0,0,1,0,0,1,0,0,0,1,4
31270878700,1,0,0,0,1,0,0,0,1,0,23
32404993512,0,0,0,1,0,1,0,0,1,0,18
26093568486,0,0,0,1,1,0,0,0,0,1,1
37313601268,0,0,0,1,1,0,0,0,0,1,1
26093850846,0,0,1,0,0,1,0,1,0,0,29
30811983782,0,0,1,0,1,0,0,0,1,0,23
30839551440,0,0,0,1,0,1,0,0,1,0,11
35705168608,0,0,0,1,0,1,0,1,0,0,30
31266982318,1,0,0,0,0,1,0,0,1,0,48
25059513022,0,0,1,0,0,1,0,1,0,0,11
26738040934,0,0,0,1,1,0,0,1,0,0,1
31464638790,1,0,0,0,1,0,0,0,1,0,17
31270862736,0,0,0,1,1,0,0,0,0,1,3
32074473860,0,0,1,0,1,0,0,0,1,0,10
24348609262,0,0,1,0,0,1,0,1,0,0,61
24147989800,0,0,0,1,1,0,0,0,0,1,1
24159837420,1,0,0,0,0,0,1,1,0,0,39
31468129144,0,1,0,0,1,0,0,0,1,0,143
30185624580,0,0,1,0,1,0,0,1,0,0,46
36566031156,1,0,0,0,0,0,1,0,1,0,35
26186263628,1,0,0,0,0,1,0,1,0,0,64
28056822468,0,0,1,0,0,1,0,0,1,0,122
28294382290,0,1,0,0,1,0,0,1,0,0,15
38398302668,0,0,0,1,1,0,0,0,1,0,11
27215023074,1,0,0,0,1,0,0,0,0,1,18
27214990670,0,0,0,1,0,0,1,0,1,0,3
38274634634,0,1,0,0,1,0,0,1,0,0,73
28048280754,0,0,0,1,1,0,0,0,0,1,3
28046407130,0,0,0,1,0,1,0,0,1,0,21
28346982070,0,0,1,0,0,1,0,1,0,0,7
24158867568,0,0,1,0,1,0,0,1,0,0,47
36319774664,1,0,0,0,0,1,0,0,1,0,14
32415346844,1,0,0,0,0,0,1,0,0,1,4
24156838140,0,1,0,0,0,1,0,0,0,1,2
24158095184,0,1,0,0,0,1,0,0,1,0,18
32166901674,0,0,0,1,1,0,0,1,0,0,32
28053601668,1,0,0,0,1,0,0,0,1,0,8
32177953638,1,0,0,0,0,1,0,0,1,0,4
32069102616,0,1,0,0,0,1,0,0,0,1,31
30832435832,0,0,0,1,0,1,0,1,0,0,23
26184639788,1,0,0,0,0,1,0,1,0,0,109
25254143686,0,1,0,0,0,1,0,0,0,1,35
25054058242,1,0,0,0,1,0,0,0,1,0,23
32168698732,0,0,1,0,1,0,0,1,0,0,24
31466764478,0,1,0,0,0,1,0,1,0,0,22
37306367336,0,0,0,1,0,1,0,0,0,1,1
32824522028,0,0,0,1,1,0,0,0,1,0,5
24344848480,0,0,0,1,1,0,0,1,0,0,15
35711130602,0,1,0,0,0,1,0,0,1,0,11
32370715740,0,1,0,0,0,1,0,1,0,0,22
38376664612,0,0,0,1,0,1,0,1,0,0,2
30834671748,0,0,1,0,0,1,0,1,0,0,29
34147829928,0,1,0,0,1,0,0,0,1,0,12
30825953384,0,0,0,1,1,0,0,1,0,0,3
30832872630,0,0,0,1,0,0,1,0,0,1,2
34246557812,1,0,0,0,0,1,0,0,1,0,15
34147144732,0,1,0,0,1,0,0,1,0,0,15
26092946068,0,0,1,0,1,0,0,1,0,0,16
28056123288,1,0,0,0,1,0,0,1,0,0,12
24153827066,0,0,0,1,1,0,0,0,1,0,24
38417178104,0,1,0,0,0,1,0,1,0,0,38
33213531530,0,0,1,0,1,0,0,0,0,1,113
37305133476,0,0,1,0,0,1,0,0,1,0,28
38392631742,0,0,0,1,1,0,0,1,0,0,32
25045793588,0,0,1,0,1,0,0,0,1,0,31
27217608598,0,0,1,0,0,1,0,1,0,0,13
30819617526,0,0,0,1,1,0,0,0,1,0,4
30197078370,0,0,0,1,0,0,1,0,1,0,3
28345208480,0,1,0,0,1,0,0,0,1,0,13
25532268074,0,0,1,0,0,1,0,1,0,0,11
24352351718,0,1,0,0,0,1,0,1,0,0,31
26093446010,0,0,1,0,0,1,0,0,1,0,30
28045415278,1,0,0,0,0,1,0,1,0,0,14
35715410612,1,0,0,0,0,1,0,0,0,1,11
33213536674,0,0,0,1,0,1,0,1,0,0,21
34159021764,0,0,0,1,1,0,0,0,0,1,22
32170324214,0,0,0,1,1,0,0,0,1,0,3
28345862780,1,0,0,0,0,1,0,0,1,0,11
32826887512,0,0,0,1,0,1,0,0,0,1,2
36575591166,0,0,0,1,1,0,0,0,0,1,2
25048045282,0,0,0,1,0,1,0,1,0,0,40
30833208148,0,0,0,1,1,0,0,0,1,0,62
32824073820,1,0,0,0,0,1,0,0,1,0,96
26184626490,1,0,0,0,1,0,0,1,0,0,31
30828087884,1,0,0,0,0,1,0,0,1,0,6
32414085636,0,0,0,1,0,1,0,0,0,1,1
32408468956,1,0,0,0,1,0,0,0,0,1,2
26171003116,0,1,0,0,1,0,0,1,0,0,31
25045748460,0,0,0,1,1,0,0,0,0,1,20
26184430962,0,0,0,1,1,0,0,1,0,0,3
26395694618,0,0,1,0,0,0,1,1,0,0,21
26098420222,0,0,0,1,1,0,0,0,0,1,1
27217605170,0,0,1,0,1,0,0,1,0,0,8
38627955052,1,0,0,0,0,1,0,0,0,1,1
32405056520,1,0,0,0,1,0,0,1,0,0,37
30308292270,0,0,0,1,1,0,0,0,1,0,39
30833205610,0,0,0,1,1,0,0,0,0,1,26
28344943352,0,1,0,0,0,1,0,0,1,0,33
24151852006,1,0,0,0,0,1,0,0,1,0,2
28056676804,0,0,0,1,1,0,0,0,1,0,18
30618102898,1,0,0,0,0,1,0,0,1,0,6
37307756616,0,0,1,0,0,1,0,0,0,1,2
32169025464,0,0,0,1,0,1,0,0,0,1,1
30831426402,0,0,1,0,0,1,0,1,0,0,88
32175846470,0,0,1,0,1,0,0,0,1,0,45
31270879782,1,0,0,0,1,0,0,1,0,0,26
24145341280,1,0,0,0,0,0,1,1,0,0,16
32830257976,0,0,1,0,1,0,0,0,0,1,1
38419583008,0,0,1,0,1,0,0,1,0,0,34
35711123664,0,0,1,0,1,0,0,0,1,0,24
30806192854,1,0,0,0,1,0,0,1,0,0,8
30836809546,0,1,0,0,1,0,0,1,0,0,21
31468135102,0,0,1,0,1,0,0,0,1,0,59
38405341838,0,0,1,0,0,1,0,0,1,0,13
30198950378,1,0,0,0,0,1,0,0,1,0,13
31473648038,0,1,0,0,1,0,0,1,0,0,15
34149924068,0,0,0,1,1,0,0,0,1,0,1
24354814310,0,0,0,1,0,1,0,1,0,0,27
33213459284,0,0,1,0,1,0,0,0,1,0,11
26170783208,0,0,1,0,0,1,0,1,0,0,114
33204320500,0,0,1,0,1,0,0,0,1,0,105
36319886636,0,1,0,0,0,1,0,1,0,0,10
35716392370,0,0,0,1,0,1,0,0,1,0,13
30811127926,0,0,1,0,0,1,0,1,0,0,33
28350630858,0,0,1,0,1,0,0,0,1,0,20
26393065134,0,0,0,1,1,0,0,1,0,0,5
24151857854,1,0,0,0,1,0,0,1,0,0,33
32171509298,0,0,0,1,1,0,0,1,0,0,11
30319586956,0,0,1,0,0,1,0,1,0,0,16
25044188520,0,0,0,1,0,1,0,1,0,0,5
38389968344,0,0,0,1,0,1,0,1,0,0,32
28059638346,0,0,0,1,1,0,0,1,0,0,25
32164285720,0,0,1,0,0,1,0,0,1,0,189
34246074400,0,0,0,1,1,0,0,1,0,0,9
38417003010,1,0,0,0,0,1,0,1,0,0,10
35711123086,0,0,0,1,0,1,0,1,0,0,2
27204646372,0,1,0,0,1,0,0,0,1,0,134
24149312350,1,0,0,0,0,0,1,1,0,0,19
25044337206,0,0,0,1,0,1,0,0,0,1,4
30189888574,0,1,0,0,1,0,0,0,0,1,31
30836426702,0,0,0,1,1,0,0,0,0,1,1
26177010656,0,0,1,0,1,0,0,0,0,1,2
26393092044,0,0,0,1,1,0,0,0,1,0,25
30198976904,0,0,1,0,1,0,0,1,0,0,10
34159099226,0,0,1,0,0,1,0,1,0,0,23
32825910078,1,0,0,0,0,1,0,0,1,0,12
38407243150,0,1,0,0,0,1,0,1,0,0,49
25051204996,1,0,0,0,0,1,0,0,1,0,19
32071094136,1,0,0,0,0,0,1,0,0,1,2
25049491102,0,0,1,0,1,0,0,1,0,0,8
36319767816,0,0,0,1,0,1,0,0,1,0,231
26386680760,1,0,0,0,1,0,0,0,0,1,16
38214817838,1,0,0,0,0,1,0,1,0,0,8
28345203832,0,0,1,0,1,0,0,0,0,1,1
24154758436,0,0,0,1,1,0,0,0,1,0,4
38210819922,0,0,0,1,1,0,0,0,1,0,11
32838382108,1,0,0,0,1,0,0,0,1,0,2
25055517858,0,0,0,1,0,1,0,0,0,1,3
32837906308,0,0,0,1,0,1,0,0,1,0,4
26167404276,0,0,1,0,0,1,0,0,1,0,26
28693308016,0,0,1,0,1,0,0,1,0,0,29
28054155058,0,0,1,0,0,0,1,1,0,0,24
30196604430,1,0,0,0,1,0,0,0,1,0,54
36575485766,0,1,0,0,0,1,0,0,1,0,68
38374493628,0,0,0,1,1,0,0,0,1,0,98
24810450760,1,0,0,0,0,1,0,0,0,1,25
24350138802,0,0,1,0,1,0,0,0,1,0,35
30832099204,0,0,1,0,0,1,0,1,0,0,15
35710540104,1,0,0,0,0,1,0,1,0,0,15
24154706758,0,0,0,1,1,0,0,0,1,0,3
30191433700,0,1,0,0,0,1,0,0,1,0,21
32173951374,0,0,0,1,1,0,0,0,1,0,7
30824253648,1,0,0,0,0,1,0,0,1,0,6
24344845708,0,0,0,1,1,0,0,0,1,0,9
25058058786,0,1,0,0,1,0,0,1,0,0,11
32409638526,1,0,0,0,0,1,0,0,0,1,1
27210401020,0,0,0,1,0,1,0,0,1,0,36
31264633514,0,0,0,1,1,0,0,1,0,0,16
32404993928,1,0,0,0,1,0,0,1,0,0,11
26084571798,0,1,0,0,0,1,0,0,1,0,34
32415245892,0,0,0,1,0,1,0,0,1,0,6
25047213602,0,0,1,0,1,0,0,1,0,0,6
