id,score,survey_date
32172713220,3,07/30/2019 12:00:00 AM
32173842420,1,07/16/2019 12:00:00 AM
32174250642,3,07-04-2019 00:00
32174641658,3,07-10-2019 00:00
32175563398,2,07-03-2019 00:00
32175566470,3,07-05-2019 00:00
32175849762,2,07-01-2019 00:00
32176862966,1,07/30/2019 12:00:00 AM
32178420500,3,07/18/2019 12:00:00 AM
32178429906,3,07/15/2019 12:00:00 AM
32178629938,3,07-02-2019 00:00
32370701796,3,07/18/2019 12:00:00 AM
32404118820,2,07-02-2019 00:00
32404119066,3,07-08-2019 00:00
32404320264,3,07/16/2019 12:00:00 AM
32404442690,3,07-03-2019 00:00
32404493910,2,07/17/2019 12:00:00 AM
32404494712,1,07/19/2019 12:00:00 AM
32404497690,3,07/22/2019 12:00:00 AM
32404497924,3,07/17/2019 12:00:00 AM
32404575648,3,07-10-2019 00:00
32404830010,3,07/15/2019 12:00:00 AM
32404908496,3,07/23/2019 12:00:00 AM
32404908734,3,07/23/2019 12:00:00 AM
32404982794,3,07-08-2019 00:00
32404991936,2,07-01-2019 00:00
32405057216,3,07/23/2019 12:00:00 AM
32405057418,2,07-10-2019 00:00
32405157026,3,07/17/2019 12:00:00 AM
32406604188,2,07-04-2019 00:00
32406880796,3,07-10-2019 00:00
32407293234,3,07-08-2019 00:00
32407321068,2,07-10-2019 00:00
32408464576,3,07-01-2019 00:00
32408752938,2,07/23/2019 12:00:00 AM
32408836298,3,07/23/2019 12:00:00 AM
32408836910,2,07/16/2019 12:00:00 AM
32408923552,3,07-10-2019 00:00
32408925620,3,07-09-2019 00:00
32409601190,3,07/23/2019 12:00:00 AM
32409802644,3,07-10-2019 00:00
32410301846,2,07/25/2019 12:00:00 AM
32410304210,3,07-08-2019 00:00
32410304672,3,07/23/2019 12:00:00 AM
32410308380,2,07-04-2019 00:00
32410310068,3,07-10-2019 00:00
32410312532,2,07/24/2019 12:00:00 AM
32410317324,1,07/16/2019 12:00:00 AM
32411002920,1,07/16/2019 12:00:00 AM
32413289400,1,07/16/2019 12:00:00 AM
32414398926,3,07/23/2019 12:00:00 AM
32415242280,2,07/29/2019 12:00:00 AM
32415253818,3,07-03-2019 00:00
32415378028,3,07/16/2019 12:00:00 AM
32416077868,2,07-10-2019 00:00
32418430224,3,07-01-2019 00:00
32824044480,1,07/15/2019 12:00:00 AM
32824060064,3,07-05-2019 00:00
32824064798,3,07-03-2019 00:00
32824075854,2,07/15/2019 12:00:00 AM
32824491748,3,07/15/2019 12:00:00 AM
32824528228,2,07/26/2019 12:00:00 AM
32828284100,3,07/15/2019 12:00:00 AM
32829893150,3,07/24/2019 12:00:00 AM
32830423788,2,07/30/2019 12:00:00 AM
32830608950,2,07-09-2019 00:00
32833213750,2,07-10-2019 00:00
32833401986,3,07-04-2019 00:00
32834801694,2,07-02-2019 00:00
32835558096,3,07/25/2019 12:00:00 AM
32835607540,1,07/26/2019 12:00:00 AM
32835987592,1,07-03-2019 00:00
32837822562,3,07/24/2019 12:00:00 AM
32837830640,2,07/24/2019 12:00:00 AM
32838062274,3,07-01-2019 00:00
33204305334,1,07/17/2019 12:00:00 AM
33204331378,3,07/22/2019 12:00:00 AM
33205842604,1,07/18/2019 12:00:00 AM
33206655820,3,07/15/2019 12:00:00 AM
33206820978,1,07-04-2019 00:00
33206835148,2,07/25/2019 12:00:00 AM
33206835736,1,07-11-2019 00:00
33206836358,3,07-03-2019 00:00
33206842794,3,07/27/2019 12:00:00 AM
33206849898,3,07-03-2019 00:00
33206920260,3,07/19/2019 12:00:00 AM
33206937670,2,07/17/2019 12:00:00 AM
33213023318,3,07-03-2019 00:00
33213037260,3,07-09-2019 00:00
33213520478,3,07-04-2019 00:00
33214560246,2,07/30/2019 12:00:00 AM
33216673528,3,07/23/2019 12:00:00 AM
33217760504,1,07/18/2019 12:00:00 AM
33219125448,2,07-04-2019 00:00
33219761212,2,07/20/2019 12:00:00 AM
34144468008,3,07-05-2019 00:00
34145441486,1,07-10-2019 00:00
34147086848,3,07-09-2019 00:00
34147146794,3,07-02-2019 00:00
34149936400,3,07/23/2019 12:00:00 AM
34152024434,1,07/16/2019 12:00:00 AM
34152426498,2,07-03-2019 00:00
34159099526,1,07/21/2019 12:00:00 AM
34244209868,2,07-02-2019 00:00
34244805356,2,07/30/2019 12:00:00 AM
34245980530,2,07/27/2019 12:00:00 AM
34246299238,3,07-10-2019 00:00
34247102940,2,07/23/2019 12:00:00 AM
34247409874,2,07-09-2019 00:00
34248762486,3,07-05-2019 00:00
34250821880,2,07/19/2019 12:00:00 AM
34250841178,3,07-04-2019 00:00
34250855290,3,07-11-2019 00:00
34256602798,3,07-09-2019 00:00
34304274898,1,07-04-2019 00:00
34306100176,1,07/29/2019 12:00:00 AM
34309191052,2,07/23/2019 12:00:00 AM
34309975390,2,07-09-2019 00:00
35704001182,1,07/23/2019 12:00:00 AM
35706275268,3,07/24/2019 12:00:00 AM
35706722870,3,07/16/2019 12:00:00 AM
35708977198,2,07/22/2019 12:00:00 AM
35709987318,3,07/17/2019 12:00:00 AM
35710658664,3,07-01-2019 00:00
35710820930,3,07/16/2019 12:00:00 AM
35712340666,3,07/19/2019 12:00:00 AM
35714263264,3,07-08-2019 00:00
35715757440,2,07/23/2019 12:00:00 AM
35716390628,3,07/19/2019 12:00:00 AM
35716454778,3,07-02-2019 00:00
35716455868,3,07-08-2019 00:00
35716503146,3,07/22/2019 12:00:00 AM
36047685670,3,07-09-2019 00:00
36304459930,3,07-09-2019 00:00
36304775950,3,07-10-2019 00:00
36305248418,2,07-02-2019 00:00
36305327082,1,07-05-2019 00:00
36305829762,2,07/22/2019 12:00:00 AM
36305947930,2,07-01-2019 00:00
36305986726,3,07/26/2019 12:00:00 AM
36309887506,3,07-03-2019 00:00
36309999328,3,07-04-2019 00:00
36309999454,2,07/23/2019 12:00:00 AM
36310408532,1,07/24/2019 12:00:00 AM
36310702786,1,07/22/2019 12:00:00 AM
36310827758,3,07-04-2019 00:00
36310832644,2,07/19/2019 12:00:00 AM
36310873748,3,07-09-2019 00:00
36314327414,2,07/16/2019 12:00:00 AM
36314370700,3,07/24/2019 12:00:00 AM
36317434080,2,07-11-2019 00:00
36319515444,2,07/17/2019 12:00:00 AM
36319766530,2,07/22/2019 12:00:00 AM
36319776554,1,07/14/2019 12:00:00 AM
36564168020,3,07-05-2019 00:00
36564624758,3,07-03-2019 00:00
36565507600,2,07/17/2019 12:00:00 AM
36565531686,2,07/16/2019 12:00:00 AM
36565694344,3,07/24/2019 12:00:00 AM
36566335454,3,07/31/2019 12:00:00 AM
36567698144,3,07/19/2019 12:00:00 AM
36567703926,1,07-10-2019 00:00
36570119100,3,07/17/2019 12:00:00 AM
36571039038,3,07-10-2019 00:00
36572121896,3,07/22/2019 12:00:00 AM
36575364400,3,07/23/2019 12:00:00 AM
36575506442,3,07-01-2019 00:00
36575514450,3,07-05-2019 00:00
36575514548,3,07/22/2019 12:00:00 AM
36575518162,3,07/17/2019 12:00:00 AM
36575519614,3,07-02-2019 00:00
36575542138,1,07/17/2019 12:00:00 AM
36575554500,3,07-09-2019 00:00
36575559164,3,07/24/2019 12:00:00 AM
36575581064,1,07-02-2019 00:00
36575593724,3,07/15/2019 12:00:00 AM
36578505066,3,07-08-2019 00:00
36866976020,3,07-08-2019 00:00
37304333658,3,07-01-2019 00:00
37304737528,3,07/18/2019 12:00:00 AM
37304848218,3,07/19/2019 12:00:00 AM
37305082260,3,07/23/2019 12:00:00 AM
37305083912,3,07-04-2019 00:00
37305126016,3,07-07-2019 00:00
37305129744,3,07/19/2019 12:00:00 AM
37305133326,3,07/23/2019 12:00:00 AM
37305144880,3,07-05-2019 00:00
37305145900,2,07-03-2019 00:00
37305925924,3,07/18/2019 12:00:00 AM
37306132424,1,07-11-2019 00:00
37307265970,3,07-04-2019 00:00
37307379794,1,07/17/2019 12:00:00 AM
37307884304,3,07/15/2019 12:00:00 AM
37311344304,2,07-09-2019 00:00
37311824638,3,07/22/2019 12:00:00 AM
37311830374,2,07/16/2019 12:00:00 AM
37312807668,2,07-06-2019 00:00
37313185714,3,07-03-2019 00:00
37313207202,3,07-02-2019 00:00
37313211316,2,07-02-2019 00:00
37313219110,3,07/17/2019 12:00:00 AM
37313238582,3,07-03-2019 00:00
37313607044,1,07/16/2019 12:00:00 AM
37313617656,3,07-04-2019 00:00
37314108404,3,07/16/2019 12:00:00 AM
37314243936,1,07-01-2019 00:00
37315477334,2,07-01-2019 00:00
37315795932,3,07/24/2019 12:00:00 AM
37318387742,3,07/17/2019 12:00:00 AM
37319292464,2,07-04-2019 00:00
38204313532,3,07-02-2019 00:00
38205421492,1,07/22/2019 12:00:00 AM
38206104152,3,07-03-2019 00:00
38206618434,1,07-09-2019 00:00
38206802782,3,07-03-2019 00:00
38207169012,2,07/16/2019 12:00:00 AM
38208961606,3,07/18/2019 12:00:00 AM
38212818800,2,07/13/2019 12:00:00 AM
38215407948,3,07-08-2019 00:00
38216803956,2,07/29/2019 12:00:00 AM
38217480700,3,07-02-2019 00:00
38217483026,1,07/29/2019 12:00:00 AM
38218682936,3,07/23/2019 12:00:00 AM
38364894004,1,07-10-2019 00:00
38364899002,2,07-09-2019 00:00
38366634174,3,07/30/2019 12:00:00 AM
38366714732,3,07-08-2019 00:00
38367468518,2,07-01-2019 00:00
38368590890,2,07-11-2019 00:00
38369437932,2,07-09-2019 00:00
38370827442,1,07/25/2019 12:00:00 AM
38372113116,2,07/23/2019 12:00:00 AM
38372350654,3,07/29/2019 12:00:00 AM
38372511792,3,07-01-2019 00:00
38372616704,2,07-09-2019 00:00
38372732340,3,07/28/2019 12:00:00 AM
38372745258,3,07-01-2019 00:00
38372746654,3,07-10-2019 00:00
38372788244,3,07/17/2019 12:00:00 AM
38373602218,3,07-10-2019 00:00
38373876966,2,07-01-2019 00:00
38373892182,3,07-04-2019 00:00
38373900346,3,07-10-2019 00:00
38373903824,2,07-10-2019 00:00
38373918668,2,07-12-2019 00:00
38375197714,3,07/22/2019 12:00:00 AM
38375970316,2,07-09-2019 00:00
38377069168,3,07/23/2019 12:00:00 AM
38377110808,3,07/25/2019 12:00:00 AM
38377143978,3,07-05-2019 00:00
38377206738,1,07-01-2019 00:00
38384453644,2,07-08-2019 00:00
38404158852,2,07/20/2019 12:00:00 AM
38404218642,3,07/19/2019 12:00:00 AM
38405070372,1,07/16/2019 12:00:00 AM
38405075110,3,07-09-2019 00:00
38405927500,3,07/20/2019 12:00:00 AM
38405938186,3,07/15/2019 12:00:00 AM
38408362554,3,07/19/2019 12:00:00 AM
38414339636,1,07-09-2019 00:00
38419598536,1,07-10-2019 00:00
38626700882,1,07/15/2019 12:00:00 AM
38627940332,3,07/24/2019 12:00:00 AM
38627946400,3,07-05-2019 00:00
38627959850,1,07/22/2019 12:00:00 AM
38630880292,1,07/25/2019 12:00:00 AM
38630881668,3,07/15/2019 12:00:00 AM
38639582440,3,07/23/2019 12:00:00 AM
38812623524,2,07/19/2019 12:00:00 AM
38816793112,3,07-10-2019 00:00
24144219942,1,07/19/2019 12:00:00 AM
24144290208,3,07/21/2019 12:00:00 AM
24144851908,1,07/22/2019 12:00:00 AM
24146418094,1,07/19/2019 12:00:00 AM
24146442162,3,07/20/2019 12:00:00 AM
24147004534,1,07-10-2019 00:00
24147092790,3,07/19/2019 12:00:00 AM
24147145814,3,07-01-2019 00:00
24147146094,3,07-04-2019 00:00
24147146782,3,07-03-2019 00:00
24147875128,3,07/23/2019 12:00:00 AM
24148058518,1,07-09-2019 00:00
24148060484,3,07/20/2019 12:00:00 AM
24148067870,3,07/19/2019 12:00:00 AM
24148187388,3,07/19/2019 12:00:00 AM
24148999326,3,07-02-2019 00:00
24149935826,3,07-07-2019 00:00
24150196992,2,07/18/2019 12:00:00 AM
24150407572,3,07/22/2019 12:00:00 AM
24150423952,3,07/16/2019 12:00:00 AM
24150607540,3,07-10-2019 00:00
24150771644,2,07/21/2019 12:00:00 AM
24151023496,2,07/28/2019 12:00:00 AM
24151027672,3,07-03-2019 00:00
24151036690,2,07-01-2019 00:00
24151413344,3,07/17/2019 12:00:00 AM
24151523966,2,07/16/2019 12:00:00 AM
24151528820,1,07/22/2019 12:00:00 AM
24151971832,3,07-06-2019 00:00
24152413712,3,07/23/2019 12:00:00 AM
24152989662,3,07-01-2019 00:00
24153016910,1,07-08-2019 00:00
24153993712,3,07/15/2019 12:00:00 AM
24154256116,3,07-02-2019 00:00
24154800422,3,07/16/2019 12:00:00 AM
24157252458,2,07/27/2019 12:00:00 AM
24157801460,3,07/15/2019 12:00:00 AM
24157812602,2,07-06-2019 00:00
24158983324,3,07-01-2019 00:00
24159037050,3,07-08-2019 00:00
24159493052,3,07-06-2019 00:00
24159513292,3,07/20/2019 12:00:00 AM
24344188948,1,07-06-2019 00:00
24344842696,2,07/19/2019 12:00:00 AM
24344844914,3,07/23/2019 12:00:00 AM
24344857174,3,07/17/2019 12:00:00 AM
24344973760,3,07-01-2019 00:00
24345145992,3,07-08-2019 00:00
24348605026,3,07/19/2019 12:00:00 AM
24348615702,2,07/16/2019 12:00:00 AM
24348815492,3,07-08-2019 00:00
24348817116,1,07/15/2019 12:00:00 AM
24349828660,3,07-04-2019 00:00
24806424132,2,07/16/2019 12:00:00 AM
25044188294,1,07-02-2019 00:00
25044266224,2,07-08-2019 00:00
25044289684,2,07-01-2019 00:00
25044344360,1,07-02-2019 00:00
25044356938,1,07/15/2019 12:00:00 AM
25044591466,2,07/25/2019 12:00:00 AM
25045305020,1,07-01-2019 00:00
25045373694,3,07-10-2019 00:00
25046113774,3,07/17/2019 12:00:00 AM
25046847918,3,07/21/2019 12:00:00 AM
25048053448,1,07-09-2019 00:00
25050631822,3,07-04-2019 00:00
25050858566,3,07/19/2019 12:00:00 AM
25050885786,3,07/31/2019 12:00:00 AM
25051248620,1,07-04-2019 00:00
25051566920,2,07-08-2019 00:00
25051574636,1,07/16/2019 12:00:00 AM
25052530744,2,07-08-2019 00:00
25052819926,3,07-02-2019 00:00
25053428402,3,07-03-2019 00:00
25054342758,2,07/13/2019 12:00:00 AM
25054348070,2,07-02-2019 00:00
25054579118,3,07/17/2019 12:00:00 AM
25055322252,1,07-02-2019 00:00
25055993790,1,07/19/2019 12:00:00 AM
25056186324,3,07-03-2019 00:00
25056289670,3,07-07-2019 00:00
25056293548,3,07/16/2019 12:00:00 AM
25057661912,1,07/22/2019 12:00:00 AM
25058052422,3,07/26/2019 12:00:00 AM
25058099484,3,07-01-2019 00:00
25058871926,2,07/16/2019 12:00:00 AM
25058890580,3,07-09-2019 00:00
25058911578,2,07-10-2019 00:00
25244493410,2,07/24/2019 12:00:00 AM
25245398602,3,07/22/2019 12:00:00 AM
25246102706,1,07/20/2019 12:00:00 AM
25247598408,3,07/22/2019 12:00:00 AM
25247952490,2,07/18/2019 12:00:00 AM
25249412428,2,07/18/2019 12:00:00 AM
25253786326,2,07-03-2019 00:00
25253798844,2,07/17/2019 12:00:00 AM
25254388310,3,07-02-2019 00:00
25256457060,2,07-01-2019 00:00
25259870478,3,07-02-2019 00:00
25524520552,3,07-09-2019 00:00
25524665994,3,07/20/2019 12:00:00 AM
25524676240,3,07-08-2019 00:00
25524707760,2,07/29/2019 12:00:00 AM
25524746338,1,07-02-2019 00:00
25533850170,3,07-01-2019 00:00
25534674058,1,07/22/2019 12:00:00 AM
25535375246,3,07/17/2019 12:00:00 AM
25535377890,3,07-03-2019 00:00
25538408914,1,07-03-2019 00:00
26026630218,3,07/19/2019 12:00:00 AM
26032323608,3,07-04-2019 00:00
26034460404,3,07-05-2019 00:00
26037521830,3,07-01-2019 00:00
26085147926,1,07/23/2019 12:00:00 AM
26085525566,2,07/19/2019 12:00:00 AM
26086067398,3,07/15/2019 12:00:00 AM
26087187840,1,07-03-2019 00:00
26087191636,3,07-12-2019 00:00
26087197450,3,07-05-2019 00:00
26091464558,2,07-05-2019 00:00
26091476092,2,07/18/2019 12:00:00 AM
26091477212,2,07-02-2019 00:00
26091519590,2,07/23/2019 12:00:00 AM
26092360026,3,07-04-2019 00:00
26093236016,1,07-10-2019 00:00
26093340034,3,07-10-2019 00:00
26093445122,2,07-08-2019 00:00
26093547828,3,07/26/2019 12:00:00 AM
26093610816,2,07/18/2019 12:00:00 AM
26093891550,2,07/26/2019 12:00:00 AM
26095805936,2,07/17/2019 12:00:00 AM
26096272354,2,07-06-2019 00:00
26096276662,2,07-04-2019 00:00
26099843296,3,07/17/2019 12:00:00 AM
26170752258,2,07/22/2019 12:00:00 AM
26170788792,3,07-09-2019 00:00
26170791008,3,07/19/2019 12:00:00 AM
26170795506,1,07-09-2019 00:00
26172736316,3,07/18/2019 12:00:00 AM
26173000796,1,07-03-2019 00:00
26173208328,3,07-12-2019 00:00
26173217102,1,07/22/2019 12:00:00 AM
26177600548,3,07/18/2019 12:00:00 AM
26178401814,3,07/23/2019 12:00:00 AM
26179827780,2,07/23/2019 12:00:00 AM
26179982648,3,07/17/2019 12:00:00 AM
26184423912,1,07-08-2019 00:00
26184489832,2,07/26/2019 12:00:00 AM
26184633490,2,07/22/2019 12:00:00 AM
26184715232,3,07-03-2019 00:00
26185034626,3,07-09-2019 00:00
26185342316,2,07-05-2019 00:00
26186263966,2,07/16/2019 12:00:00 AM
26186268464,3,07/17/2019 12:00:00 AM
26186670362,1,07-01-2019 00:00
26186676270,1,07/14/2019 12:00:00 AM
26186701740,3,07/17/2019 12:00:00 AM
26186753078,2,07/23/2019 12:00:00 AM
26187471882,1,07/22/2019 12:00:00 AM
26192901950,2,07-08-2019 00:00
26192913370,3,07/20/2019 12:00:00 AM
26384318502,1,07-02-2019 00:00
26384631398,1,07/15/2019 12:00:00 AM
26384870504,2,07/25/2019 12:00:00 AM
26386329146,3,07-06-2019 00:00
26387001808,3,07-01-2019 00:00
26388603554,3,07-10-2019 00:00
26389411298,3,07-03-2019 00:00
26390099142,3,07/25/2019 12:00:00 AM
26390600540,3,07-09-2019 00:00
26390807294,3,07/24/2019 12:00:00 AM
26391212564,3,07/24/2019 12:00:00 AM
26391443166,3,07-01-2019 00:00
26393076116,1,07/24/2019 12:00:00 AM
26394423742,3,07-09-2019 00:00
26394424446,3,07-08-2019 00:00
26394427076,3,07/17/2019 12:00:00 AM
26395694002,2,07/24/2019 12:00:00 AM
26398617740,1,07-04-2019 00:00
26398621562,1,07/24/2019 12:00:00 AM
26398787778,2,07-03-2019 00:00
26398790934,3,07/15/2019 12:00:00 AM
26398794832,3,07/15/2019 12:00:00 AM
26724006864,1,07-06-2019 00:00
26738049672,2,07-05-2019 00:00
27208628086,1,07/17/2019 12:00:00 AM
27209937832,1,07/16/2019 12:00:00 AM
27210403380,3,07-04-2019 00:00
27210404862,3,07/16/2019 12:00:00 AM
27210419646,3,07/30/2019 12:00:00 AM
27214982690,2,07-10-2019 00:00
27215024910,3,07/17/2019 12:00:00 AM
28044341652,1,07/26/2019 12:00:00 AM
28044342842,3,07-01-2019 00:00
28045409646,3,07-03-2019 00:00
28045534994,3,07-04-2019 00:00
28046130960,3,07/23/2019 12:00:00 AM
28046141284,3,07-01-2019 00:00
28046441190,3,07-10-2019 00:00
28046459612,3,07/23/2019 12:00:00 AM
28046917540,3,07-08-2019 00:00
28047201958,2,07-05-2019 00:00
28047208192,1,07/22/2019 12:00:00 AM
28047455040,1,07-09-2019 00:00
28048550568,3,07-01-2019 00:00
28050303516,3,07/15/2019 12:00:00 AM
28050800130,1,07/18/2019 12:00:00 AM
28052160990,3,07/18/2019 12:00:00 AM
28052336130,3,07/23/2019 12:00:00 AM
28052351990,2,07-10-2019 00:00
28052366862,1,07-10-2019 00:00
28052749742,3,07/25/2019 12:00:00 AM
28052754372,3,07-10-2019 00:00
28053456696,3,07/24/2019 12:00:00 AM
28055368196,3,07-08-2019 00:00
28056038206,2,07-05-2019 00:00
28056104508,3,07-05-2019 00:00
28056520022,3,07/16/2019 12:00:00 AM
28058204374,3,07/24/2019 12:00:00 AM
28058208008,3,07-08-2019 00:00
28104023106,3,07-08-2019 00:00
28104032334,2,07-10-2019 00:00
28104419014,3,07-03-2019 00:00
28106537086,2,07-03-2019 00:00
28107304002,3,07-10-2019 00:00
28112780010,3,07-08-2019 00:00
28113660066,2,07-08-2019 00:00
28116418040,3,07-01-2019 00:00
28116481936,3,07-10-2019 00:00
28116696766,1,07/18/2019 12:00:00 AM
28118436476,2,07/19/2019 12:00:00 AM
28288331778,2,07/25/2019 12:00:00 AM
28293183280,1,07/25/2019 12:00:00 AM
28294918092,3,07-07-2019 00:00
28295830570,3,07-02-2019 00:00
28297996442,3,07/24/2019 12:00:00 AM
28298815286,2,07/23/2019 12:00:00 AM
28344087272,3,07/24/2019 12:00:00 AM
28344954478,2,07/29/2019 12:00:00 AM
28345180120,1,07/16/2019 12:00:00 AM
28345184214,2,07/17/2019 12:00:00 AM
28345861458,2,07/18/2019 12:00:00 AM
28345861544,1,07/15/2019 12:00:00 AM
28345864856,3,07-03-2019 00:00
28345865112,3,07/18/2019 12:00:00 AM
28345876598,2,07/19/2019 12:00:00 AM
28355270406,1,07/16/2019 12:00:00 AM
28357100034,3,07-02-2019 00:00
28358538734,3,07-05-2019 00:00
28359353720,1,07/19/2019 12:00:00 AM
28465070246,3,07-01-2019 00:00
28470392232,3,07-03-2019 00:00
28470790548,3,07/23/2019 12:00:00 AM
28684760628,2,07/25/2019 12:00:00 AM
28686302054,2,07/13/2019 12:00:00 AM
28686303048,1,07-03-2019 00:00
28690944760,3,07-05-2019 00:00
28692214130,1,07/18/2019 12:00:00 AM
28699206556,3,07-09-2019 00:00
28699213980,1,07/16/2019 12:00:00 AM
28699217058,3,07-08-2019 00:00
30186090334,3,07-03-2019 00:00
30187320068,3,07/16/2019 12:00:00 AM
30187326022,3,07-04-2019 00:00
30187335204,2,07-02-2019 00:00
30187495250,2,07/16/2019 12:00:00 AM
30187846332,1,07/23/2019 12:00:00 AM
30189613836,3,07-09-2019 00:00
30189616788,1,07-01-2019 00:00
30189887652,2,07/16/2019 12:00:00 AM
30190565614,2,07-10-2019 00:00
30191883558,3,07/26/2019 12:00:00 AM
30192862862,3,07/16/2019 12:00:00 AM
30195620378,3,07/23/2019 12:00:00 AM
30196628128,2,07/30/2019 12:00:00 AM
30196643952,3,07-10-2019 00:00
30196734998,2,07/16/2019 12:00:00 AM
30196818556,1,07-10-2019 00:00
30198903920,2,07-01-2019 00:00
30198906332,3,07-02-2019 00:00
30198906926,3,07/25/2019 12:00:00 AM
30198907016,3,07-02-2019 00:00
30198908598,3,07-03-2019 00:00
30198908906,2,07-12-2019 00:00
30198917046,2,07-08-2019 00:00
30198946802,3,07/29/2019 12:00:00 AM
30198965716,2,07/16/2019 12:00:00 AM
30198984232,3,07/22/2019 12:00:00 AM
30198987338,3,07/18/2019 12:00:00 AM
30199714180,3,07/16/2019 12:00:00 AM
30304043266,3,07-08-2019 00:00
30304207040,3,07/23/2019 12:00:00 AM
30305812650,1,07-10-2019 00:00
30306266538,2,07/15/2019 12:00:00 AM
30308282980,1,07/17/2019 12:00:00 AM
30308946846,2,07-09-2019 00:00
30309206254,3,07/15/2019 12:00:00 AM
30309898098,2,07/16/2019 12:00:00 AM
30313383142,3,07-04-2019 00:00
30314402486,2,07/30/2019 12:00:00 AM
30314594550,1,07/17/2019 12:00:00 AM
30314597290,1,07/22/2019 12:00:00 AM
30605201100,2,07/16/2019 12:00:00 AM
30804132418,3,07-04-2019 00:00
30805003182,2,07/18/2019 12:00:00 AM
30806181716,3,07/30/2019 12:00:00 AM
30806610664,3,07/28/2019 12:00:00 AM
30808504572,1,07-02-2019 00:00
30809869480,3,07-04-2019 00:00
30809876764,2,07-06-2019 00:00
30810752590,1,07/17/2019 12:00:00 AM
30811609328,3,07/21/2019 12:00:00 AM
30811967274,2,07-02-2019 00:00
30815947788,2,07-10-2019 00:00
30816396882,3,07/23/2019 12:00:00 AM
30824361880,3,07/24/2019 12:00:00 AM
30824542756,3,07-04-2019 00:00
30825023554,3,07-01-2019 00:00
30825033574,3,07/30/2019 12:00:00 AM
30825200830,3,07-09-2019 00:00
30825233744,3,07-12-2019 00:00
30826071412,2,07-01-2019 00:00
30827322440,3,07/13/2019 12:00:00 AM
30827586478,3,07-09-2019 00:00
30828407478,1,07-09-2019 00:00
30828411690,1,07-01-2019 00:00
30828414068,2,07-10-2019 00:00
30828615278,3,07/25/2019 12:00:00 AM
30829803420,1,07/16/2019 12:00:00 AM
30831421154,3,07/16/2019 12:00:00 AM
30831970238,1,07/25/2019 12:00:00 AM
30832424588,2,07/16/2019 12:00:00 AM
30832425312,3,07-09-2019 00:00
30832426344,2,07/27/2019 12:00:00 AM
30832427138,1,07-12-2019 00:00
30832433124,3,07/23/2019 12:00:00 AM
30832436648,3,07/22/2019 12:00:00 AM
30832600280,3,07/24/2019 12:00:00 AM
30832922072,3,07/29/2019 12:00:00 AM
30833188968,3,07-11-2019 00:00
30833191048,3,07-12-2019 00:00
30833197578,2,07-12-2019 00:00
30833206508,2,07/22/2019 12:00:00 AM
30833213278,3,07-01-2019 00:00
30833219542,3,07/19/2019 12:00:00 AM
30833231754,3,07/19/2019 12:00:00 AM
30835225538,3,07/23/2019 12:00:00 AM
30835425224,2,07-08-2019 00:00
30836127330,2,07-09-2019 00:00
30836306274,2,07-01-2019 00:00
30836317802,3,07/16/2019 12:00:00 AM
30836839204,2,07/19/2019 12:00:00 AM
30837671702,3,07-10-2019 00:00
30837840886,3,07/25/2019 12:00:00 AM
30837848926,2,07-02-2019 00:00
30837855196,2,07-09-2019 00:00
30838455270,2,07-04-2019 00:00
30838880746,2,07-12-2019 00:00
30839024262,2,07/19/2019 12:00:00 AM
30839026052,3,07-10-2019 00:00
30839026660,3,07-03-2019 00:00
30839037034,3,07-01-2019 00:00
30839381490,3,07/15/2019 12:00:00 AM
30839399518,3,07/23/2019 12:00:00 AM
30839860860,3,07/16/2019 12:00:00 AM
30839864350,1,07-01-2019 00:00
31266981850,3,07/15/2019 12:00:00 AM
31267405234,2,07/30/2019 12:00:00 AM
31269027618,3,07-01-2019 00:00
31270857918,2,07/16/2019 12:00:00 AM
31270859710,2,07-05-2019 00:00
31270871128,3,07/24/2019 12:00:00 AM
31271180100,3,07-10-2019 00:00
31271618610,3,07-01-2019 00:00
31271806288,3,07/19/2019 12:00:00 AM
31271991140,1,07/23/2019 12:00:00 AM
31278994006,3,07/19/2019 12:00:00 AM
31464413958,3,07/24/2019 12:00:00 AM
31464562564,1,07/23/2019 12:00:00 AM
31464563288,3,07-09-2019 00:00
31464962110,3,07/17/2019 12:00:00 AM
31465738004,3,07/24/2019 12:00:00 AM
31467138658,3,07-05-2019 00:00
31468480922,1,07-11-2019 00:00
31469339122,1,07-09-2019 00:00
31469405790,1,07-09-2019 00:00
31469413588,3,07/15/2019 12:00:00 AM
31469416440,3,07/17/2019 12:00:00 AM
31469460810,2,07/18/2019 12:00:00 AM
31469478560,3,07-01-2019 00:00
31470021594,2,07-03-2019 00:00
31470586026,3,07/23/2019 12:00:00 AM
31473648082,3,07/15/2019 12:00:00 AM
31474423512,3,07/18/2019 12:00:00 AM
31475541432,2,07-09-2019 00:00
31475781658,3,07-02-2019 00:00
31476441026,2,07/25/2019 12:00:00 AM
31476441172,3,07-12-2019 00:00
31476450958,2,07-01-2019 00:00
31477633622,3,07/17/2019 12:00:00 AM
31477633900,1,07-03-2019 00:00
31477638584,3,07/26/2019 12:00:00 AM
31477639142,3,07-04-2019 00:00
31479933480,3,07-01-2019 00:00
31605595588,3,07-10-2019 00:00
31606102232,2,07/16/2019 12:00:00 AM
31606261332,3,07-10-2019 00:00
31612982548,3,07-10-2019 00:00
31613124848,3,07/27/2019 12:00:00 AM
31614080766,3,07/28/2019 12:00:00 AM
